Post title,Created date,Engagement rate
"Very proud to see Rogier Klimbie featured in the Made in Europe podcast with Reinjan Prakke and Sanne Kanis! 

Rogier talks about Europe's path to digital sovereignty: 
⚡ Opportunities for building an independent tech industry
⚡ The risks of relying too heavily on American big tech
⚡ The role of rules, AI adoption, and proprietary models

🎧 Listen to full podcast here: https://lnkd.in/eGJpThdY ",10/07/2025,0.0
"In what ways can AI tutors reshape education?

🎧 In our latest podcast, Damian Ashworth from BrainBite and Ioanna Lykiardopoulou explore the potential of AI tutorship. 

They discuss, how  beyond offering personalization, AI can also support the ""flipped classroom"" model — where students first learn new material on their own and then use classroom time for discussion, problem-solving, and deeper engagement with the teacher.

👉 Listen to the full conversation here: https://lnkd.in/eWXnFrkx

#TheKickstartAIPodcast #AIinEducation #AI ",10/06/2025,0.09086444228887558
"TechDays 2025 is a wrap 🚀  
A big thank you to everyone who joined us yesterday and made the day so special 🧡 

The energy, the curiosity, and the drive to share, learn, and do together truly made the theme AI in Action come to life! It was inspiring to see the Dutch AI community join forces to shape what's next. 

Already looking forward to the next one 🙌 In the meantime, stay tuned for this edition's highlights! 

#TechDays2025 #KickstartAI #AIinNetherlands",10/03/2025,0.48171624541282654
"TechDays 2025... loading 🚀 We're almost set for the big day tomorrow and can't wait to welcome all of you! 

Get ready for a full day of inspiring talks, hands-on workshops, and networking with 500+ of the Netherland's most driven AI engineers and data scientists — all focused on building, learning, and putting AI into practice.

Here's a pick from the setup 🙌 See you soon! 

👉 Haven't registered yet? Save your spot here: https://lnkd.in/e8Y9PJDA 

#TechDays25 #KickstartAI #AIinAction",10/01/2025,0.3664122223854065
"📚 AI is moving fast into education, but what does it really mean for students and teachers?

In our latest podcast, we speak with Damian Ashworth, teacher and co-founder of BrainBite – a platform that uses hyper-personalization and AI tutors to adapt lessons to a student's level, pace, and interests.

We talk about the benefits of AI tutors and personalized learning, the challenges and limitations that remain, and how a hybrid future of human teachers and AI support might look like. 

🎧 Listen to the full conversation below: 
https://lnkd.in/eGG9eR8K

#TheKickstartAIpodcast #AIinEducation #AItutors #AI",09/30/2025,0.05577492713928223
"📊 We recently completed a project with Erasmus MC, where we turned an AI idea into a practical tool that predicts patient inflow in their busy emergency department.

Along the way, we saw firsthand why many AI projects stall in large organizations. The challenge is rarely the technology. It’s making the leap from a pilot to a solution that truly fits processes, strategy, and people.

That’s why we distilled our experience into three core lessons – to help others bridge the gap from pilot to adoption and unlock real value with AI.

👉 Curious which lessons can really make the difference? Read the full story below: https://lnkd.in/ewT7JeeX

#AI #AIadoption #KickstartAI",09/30/2025,0.04447115212678909
"AI is no longer just a futuristic concept in education. In the Netherlands for example, NOLAI is piloting projects in schools to explore how AI can support teaching and learning.

In our latest article, we spoke with Eva de Schipper, Joep van der Graaf, and Johan Jeuring to dive into three specific projects: 

✍️ Self-regulation while writing
 📝 Semi-automated scoring for teachers
 📊 Progress tracking & task recommendations

These projects use methods and tools such as NLP for text evaluation, bayesian knowledge tracing to model progress, and clustering algorithms to group student answers. 

Together, they give us a glimpse into how AI may change everyday practice in schools — and the questions that still remain. 

👇 Read the full article below: 
https://lnkd.in/eM3RpM7X

#AIinEducation #KickstartAI #AI ",09/29/2025,0.03826954960823059
"🚀 We're starting the final countdown to TechDays 2025 with a speaker drop!

Will you be joining 500+ of the Netherlands’ top data scientists and AI engineers? Expect a full day of:
 
🎤 Insightful talks from world-class experts
⚙️ Hands-on AI workshops
🧩  Fun networking opportunities

PS: This year, TechDays is open to the entire AI community — and attendance is free for AI professionals (valued at €1,000). 

👉 Save your spot and register here: https://lnkd.in/e8Y9PJDA

#TechDays2025 #KickstartAI #AIconference #AIcommunity ",09/29/2025,0.7613636255264282
"🚀 PyData Amsterdam 2025 is a wrap! Here are some of our highlights:

🎤  A keynote by our Tech Lead Evertjan Peer on detecting unattended objects at train stations. As part of our project with NS Stations (onderdeel Nederlandse Spoorwegen), EJ showed how the team built a full detection pipeline: from data anonymization and preprocessing to a labeling platform, YOLO-based object detection, and real-time tracking.

🙌 Meeting new people at our community booth and connecting with fellow coders, data scientists, and AI engineers.

 🧩 Hearing about fresh techniques for RAG projects and cool Python notebooks, and exploring the many use cases for building on pre-trained foundation models.

#KickstartAI #AI #AIcommunity #PyDataAmsterdam2025
",09/26/2025,0.32882165908813477
"We're proud that our CEO Nils Beers represented KickstartAI at the Tweede Kamer during the roundtable discussion on the National Digitalization Strategy.

In his remarks, he emphasized an important truth: AI innovation isn’t just about technology. Prototypes and pilots are valuable but the real challenge – and opportunity – lies in people and governance.

🔸 Technology is rarely the barrier; adoption depends on how we bring people along.
 🔸 Pilots are valuable to test products, but true impact comes from scaling and embedding solutions.
 🔸 That requires clear strategies, strong governance, and above all, engaging stakeholders from the very beginning

Digital transformation in the Netherlands will succeed not only because of our technological capabilities, but because of our ability to collaborate, adapt, and change together. Now is the time to act. 

#Digitalisering #TweedeKamer #KickstartAI #AI",09/25/2025,0.09134045243263245
"We're at PyData Amsterdam 2025! 👋 Come say hi to our community team (Paulette van Bossum, Sabine Oskamp - Dubbeldeman, Anastasia Barka)! Let's grab a coffee and chat ☕ 

#PyDataAmsterdam2025 #KickstartAI #KickstartAICommunity",09/25/2025,0.09781420975923538
"At TechDays 2025, we’re bringing two workshops you can’t miss if you’re building (or want to build) with conversational AI and multi-agent systems. 

⚙️ Workshop 1: 
Learn how to secure conversational AI by designing, implementing, and testing guardrails that block malicious content from chatbot applications. Approaches will include task-specific ML models, LLM-based solutions, and rule-based methods. 

⚙️ Workshop 2: 
Using AGNTCY’s CoffeeAgntcy reference implementation, you’ll build and run your own multi-agent system simulating a coffee supply chain. You’ll see a supervisor agent communicate with multiple agents via the SLIM protocol and even extend the setup by adding your own servers or components. 

The workshops will be led by ML6 | Your partner in AI (powered by Cisco) — who will share real lessons from the field and guide you through the hands-on labs. Cas Coopman, Cristóbal Sendín, Thomas Vrancken, Tom Istaz, Boaz Kwakkel

👉 Spots are limited! Register for TechDays 2025 and the workshops here: https://lnkd.in/e8Y9PJDA

👀PS: Attendance is free for AI professionals (valued at €1,000)

#TechDays2025 #AIinAction #AIworkshops 
",09/24/2025,0.22457626461982727
"🧭  Can data for good projects in nonprofits reshape a data scientist’s perspective?

According to Anastasiia Kulakova, Data Scientist II at Kraken, the answer is yes. In our new Community Spotlight, she shares how volunteering at CorrelAid Nederland broadened her outlook — from seeing impact more directly, to adopting end-to-end thinking, to weighing tools and resources more carefully.

She also reflects on why transparency, responsibility, and stepping outside your comfort zone are lessons that carry back into her professional work.

👇 Read her full story below: https://lnkd.in/e3KH-cyW

#Data4Good #DataScience #SocialImpact
",09/23/2025,0.05438311770558357
"📣 TechDays 2025 speaker drop! Don’t miss the keynote by Maarten C. Stol,  Chief Scientific Officer at Braincreators. 

In his keynote, Stol will challenge us to rethink the choices that shaped today's AI. From the drawbacks of benchmark-driven AI research to the GPU hardware lottery of deep learning and the ""bitter lesson"" debate, he'll explore how things might have unfolded differently – and what that means for the future. 

He'll also tackle big questions: 
🔸 How do we get the best ROI from current AI research? 
🔸 How can entrepreneurs benefit from the AI boom beyond the hype? 
🔸 What might building a successful AI product look like in 2035? 

👉 Save your spot and register here: https://lnkd.in/e8Y9PJDA
👀 PS: Free access for AI professionals (valued at €1,000) 

#TechDays2025 #AIinNetherlands #AI",09/22/2025,0.06442831456661224
"🔥 Our meetup on AI & Education is a wrap! A big thank you to everyone who joined us yesterday, and to Codam College for hosting the event! It was an insightful evening full of engaging talks and great conversations over drinks.

Here’s a quick recap of what we covered: 

🔹 Johannes Schleiss (Program Manager AI & Data in Education, SURF)
introduced SURF’s research on building a responsible AI ecosystem for Dutch higher education.
🔹 Nicholas Hogan (AI Team Lead, Futurewhiz) & Sumesh Dubey (AI Engineer, Futurewhiz) shared their journey in building mastery-modelled recommendations for personalized learning. They explained their pivot from traditional systems that hit a performance ceiling to building a conversational AI tutor. 
🔹 Ali Pala (co-founder, MyTaco AI) took us behind the scenes of the team's personalized voice tutors: from real-time, cross-browser voice interactions to semantic voice detection, multi-dimensional language assessments, and prompt engineering across six languages.

📣 Next up: TechDays 2025, our flagship AI conference. 
📅 October 02 
👉 Save your spot and register here: https://lnkd.in/e8Y9PJDA

#AIinEducation #KickstartAImeetups #AI #AIcommunity ",09/19/2025,0.3041474521160126
"🚀 Just a few days to go for TechDays, our flagship AI conference! Have you decided which track(s) to follow? 

This year, TechDays is no longer invite-only, and we’re opening it up to the entire AI community. As an extra perk, attendance for AI professionals is free (valued at €1,000). 

Expect 500+ of the Netherlands’ most driven data scientists and AI engineers, world-class speakers from companies like ASML, Ditto, and Cisco, practical sessions, and workshops. 

👀 If you’re building with AI, this is your chance to join the most curated gathering of practitioners in the country, all under one key theme: AI in action. 

👉 Save your spot and register: https://lnkd.in/e8Y9PJDA

#TechDays2025 #AIinNetherlands #AIconference #AIinAction",09/19/2025,0.07054673880338669
"📣 The speaker drop for TechDays 2025 begins 📣 

We're starting off strong with Edwin Rijgersberg, ML Engineer and the creator of GEITje-7B: the first open Dutch LLM. 

GEITje-7B was hailed as important step for Dutch AI and found its way into scientific papers, paving the road for a wave of Dutch open models. But about a year after its creation, GEITje-7B also became the first model removed under threat of litigation over its training data. 

Now, as the AI Act reshapes the field, Rijgersberg will take the stage to tell the story behind GEITje-7B's rise and fall — and share how (not) to train an LLM in 2025. 

👀 More speaker drops to follow! 
👉  Save your spot and register for TechDays 2025: https://lnkd.in/e8Y9PJDA
😉 PS: Attendance is free for AI professionals (valued at €1,000)

#TechDays2025 #AI #AIinTheNetherlands",09/18/2025,0.052011776715517044
"🚀 Groei of Stilstand — hét Nederlandse Tech Debat
Op 7 oktober draait alles bij The Hague Tech om de vraag: hoe blijft Nederland koploper in tech?

NLtech, Techleap en KickstartAI organiseren hét verkiezingsdebat over de toekomst van het Nederlandse tech ecosysteem.

🇳🇱 Nederland hoort bij de digitale top van Europa. Maar de vraag is: houden we die voorsprong vast, of raken we achterop? En hoe gaan we van praten naar doen? 

Kandidaat-Kamerleden waaronder Claire Martens - America (VVD), Wimar Bolhuis (GroenLinks-PvdA) en Joost Sneller (D66) gaan de strijd aan over:
 
 👉 Hoe bouwen we een toekomstbestendig tech ecosysteem?
 👉 Wat hebben ondernemers écht nodig (talent, kapitaal, regels)?
 👉 Hoe maken we Nederland koploper in AI?

Reken op scherpe stellingen, pittige debatten en volop ruimte voor ondernemers en publiek om mee te doen.

 🗓️ 7 oktober 2025 | 15.00–17.30 (incl. netwerkborrel)
 📍 The Hague Tech, Den Haag
 
Kies voor groei, niet voor stilstand. Meld je nu aan en claim je plek hier aan:
🔗 https://lnkd.in/dNvzw6mR
Dit wil je niet missen!",09/18/2025,0.06811145693063736
"Last week, Sophia Claire Zitman took the stage at Data Expo 2025 to share how KickstartAI and Nederlandse Spoorwegen are working together to improve safety at Dutch train stations using computer vision.

The session took the audience behind the scenes of a real-world case study:
🔸 Why scaling the detection of unattended objects such as suitcases is critical for station safety
🔸 How the idea turned into an operational AI solution
🔸 Technical hurdles of running vision models in a low-latency environment
🔸 Organizational & ethical challenges of using privacy-sensitive video data

The big takeaway? Responsibly deploying AI in high-stake settings isn’t about the technology. It’s about trust and collaboration, laying the foundation for broader AI adoption in the public domain.

#DataExpo2025 #AI #ComputerVision #PublicSafety",09/17/2025,0.07456140220165253
"Our CEO Nils Beers was recently featured in an article by Het Financieele Dagblad, discussing one of the biggest challenges in AI adoption: not the technology itself, but the human factor.

The article explores how trust, organizational structure, and implementation mistakes can become barriers — and why focusing on the people too (beyond just the algorithms) is essential for AI to succeed.

At KickstartAI, we’re proud to be part of this important conversation, and we’re dedicated to bridging the gap between AI talk and action.

👇 Read the full article below: https://lnkd.in/exMkQdS7",09/16/2025,0.06338027864694595
"We know it very well: AI implementation often fails and it's not the technology's fault.

Sophia Claire Zitman, who leads our AI projects, did a podcast with AIToday Live | AI-praktijkverhalen die je vooruit helpen, where she shared key lessons from our work with both corporate and non-profit organizations.

She dives into: 
🔸 Barriers such as mindset, organisational silos, and misaligned incentives 
🔸 Common mistakes to avoid
🔸 What it takes to make AI projects succeed and provide actual value 

👉 Listen to the full conversation: https://lnkd.in/eTjp4xjs
",09/15/2025,0.0279720276594162
"What does it mean to “virtually unroll” a 2,000-year-old scroll?

Imagine a CT scan of a brain: layer by layer, more structures emerge. Now apply that idea to carbonised papyri, add segmentation software, and you’ve got the core of the Vesuvius Challenge.

The result? A way to unlock texts unseen for millenia.

🎧 We dive into it in our latest podcast with Cascha van Wanrooij, Evertjan Peer and Ioanna Lykiardopoulou

👉 Listen to the full conversation: https://lnkd.in/eWcaJkJx

#TheKickstartAIpodcast #VesuviusChallenge #AI ",09/12/2025,0.07648725062608719
"🚀 Meet Jesse van der Schoot, ML Engineer at KickstartAI!

From optimizing everyday tasks as a kid, to studying industrial engineering and doing a master’s in data science and AI, Jesse has always been driven by one thing: making things work smarter and more efficiently.

His goal? To build AI solutions together with the people who will actually use them, so that their impact goes beyond the model itself.

👇 Read his full story below: 
https://lnkd.in/ef62AiGj",09/11/2025,0.11918275058269501
"✨ We have our winners! ✨

We’re thrilled to announce that Leiden University Medical Center (via its Cairelab) and Politie Nederland have won the National AI Challenge 2025, a unique collaboration between KickstartAI and AI Coalitie 4 Nederland | AIC4NL. 

🏆 Leiden University Medical Center impressed the jury with their idea to use AI to generate structured wound reports from photos, aiming to ease the administrative burden on nurses and improve the quality of care.

""We're super happy we won this challenge! We hope that  this solution becomes a standard support tool in the wound care process — available to every nurse, in every care setting,"" said Albert Simonse, Nursing Information Officer at LUMC. 

🏆 Politie Nederland stood out with their vision to use AI to cut through complex environmental legislation and help investigators leverage all available laws so that they can hold polluters accountable.

""I'm very happy that we won! This AI tool will greatly help strengthen our capabilities, enabling us to take down the biggest environmental criminals faster and more decisively,"" said Amir Niknam, Senior Advisor at the Police. 

🔜 Over the coming months, our team will work closely with both LUMC and the Police to bring their ideas to life — from concept to fully working AI solutions.

A huge congratulations to our winners, and a heartfelt thanks to our other outstanding finalists (Gemeente Den Haag, Instituut Verantwoord Medicijngebruik, Leiden University Medical Center via its Emergency Department) for their dedication and vision! 

👏 A big shoutout to our expert jury as well (Marelle van Beerschoten, Thomas Dohmen, Thomas Faber, Herman Kienhuis, Janneke Niessen) for their contribution! 

👉 For more info, check out our press release: https://lnkd.in/eKzhzawG

#NationalAIChallenge #KickstartAI #AIC4NL #AIForGood",09/10/2025,0.33734196424484253
"🚀 It’s official: TechDays is back!
On October 2, our flagship event comes to Theater Amsterdam.

This isn’t just another AI conference. It’s where 500+ of the most driven data scientists and AI engineers will come together for one purpose and under one theme: AI in action ⚡

This year, TechDays is evolving. For the first time, we’re opening up this invite-only event to the entire AI community in the Netherlands.

What to expect: 
👥 The most curated audience of AI professionals in the Netherlands
 🎤 A hand-picked speaker lineup (spoiler alert: ASML, Ditto, Cisco) and deep-dive workshops
🎓  3 tracks to follow: Industry, Social Impact, and Future of AI 
 🤝 Fun networking opportunities
 💎 Exclusive access (valued at €1,000) offered at no cost to AI experts 

More details on the speaker lineup will follow soon, and trust us, you won’t want to miss out!

 👉 Save your spot and register to TechDays 2025 using this link: https://lnkd.in/e8Y9PJDA
 Let’s keep on building a coalition of the doing! 

#TechDays2025 #KickstartAI #AIintheNetherlands",09/09/2025,0.07643524557352066
"💡 How can AI help detect ink on 2,000-year-old carbonized texts?

This question is at the core of the Vesuvius Challenge — a global competition to virtually unroll and read the Herculaneum scrolls buried by Mt. Vesuvius in 79 AD.

🎧 In our latest podcast, Evertjan Peer, Cascha van Wanrooij, and Ioanna Lykiardopoulou explain how a team of university students trained a model to detect ink by producing a segmentation map from the CT scans of the burned papyri.

But how did they make sure that the model wasn’t hallucinating? And why did they choose TimeSformer for training?

👉 Listen to the full discussion here: https://lnkd.in/eWcaJkJx

#TheKickstartAIpodcast #AI #VesuviusChallenge",09/08/2025,0.06483516842126846
"As AI is becoming integral to finance, we sat down with ING to get their insights on how the technology is transforming wholesale banking. 

💡For our latest deep-dive article, we spoke with Kacy Harding, Chief Product Officer, WB Analytics, and Bahadir Yilmaz, Chief Analytics Officer.

They shared how ING is applying GenAI across operations, including client services, lending, and sustainability.

Our discussion covered several areas, with focus points including: 
🔸 The opportunities AI creates for wholesale banking
🔸 Key use cases already driving impact
🔸 How to balance innovation with risk and regulation

 👇 Read the full story below: https://lnkd.in/eVy89qAP

#ING #AIinFinance #WholesaleBanking ",09/04/2025,0.04154302552342415
"The countdown is officially on! ⏳ We are just days away from selecting the winner of the National AI Challenge, a unique collaboration between KickstartAI and AI Coalitie 4 Nederland | AIC4NL.

Our five finalists have presented compelling real-world problems they believe AI can help solve. Their ambition to make a difference is truly inspiring:

- Gemeente Den Haag: Aims to use AI to analyze inspection photos and write reports in order to reduce administrative tasks for housing inspectors, freeing up time for critical fieldwork.
- Instituut Verantwoord Medicijngebruik: Envisions an intelligent engine to more efficiently screen medication incident reports, aiming to reduce manual work and provide faster, more widespread insights for healthcare organisations and professionals.
- Leiden University Medical Center (via its Cairelab): Seeks an AI-supported solution to generate structured wound reports from photos, aiming to ease the burden on nurses and improve the quality of care.
- Politie Nederland: Proposes an AI tool to cut through complex environmental legislation and help investigators leverage all available laws so that they can hold polluters accountable.
- Leiden University Medical Center (via its ED department): Envisions an AI-powered TriageTool that will allow patients to perform their own initial triage by filling in information on a (medical) device. This would enable a more objective and faster assessment, freeing up triage nurses to assist with other critical tasks.

The winner will receive a custom-built AI solution from A to Z, developed by our team. Our expert jury – Marelle van Beerschoten, Herman Kienhuis, Thomas Dohmen, Thomas Faber and Janneke Niessen — will make the final decision.

Stay tuned for the winner announcement next week, to find out which organization will have its AI solution brought to life! 

#NationalAIChallenge #KickstartAI #AIforGood #AI",09/03/2025,0.08758314698934555
"Upcoming meetup alert! On September 18, we're taking you back to school but with a twist: we're going to break down how AI is rewiring learning 📖

What's on the agenda?

🎓 AI in higher education:
Johannes Schleiss (Program Manager AI & Data in Education, SURF) will share his learnings on building GenAI infrastructure and an ecosystem for higher education.

📚 AI for personalized learning:
Nicholas Hogan (AI Team Lead, Futurewhiz) and Sumesh Dubey (AI Engineer, Futurewhiz) will discuss how AI can build learning experiences that truly adapt to each student.

🗣️ AI voice tutors:
Ali Pala (Co-founder of MyTaco AI) will walk us through the engineering behind personalized voice tutors.

Save your spot below and see you at Codam Coding College in Amsterdam!

#AIinEducation #KickstartAI #KickstartAImeetup",09/01/2025,0.04245973750948906
"A massive thank you to everyone who came out to our AI in Finance meetup last night! It was fantastic to talk tech, share a cocktail, and catch up. We're also very grateful to Eraneos Netherlands for partnering with us to make the event happen.

For those who couldn't make it, or for anyone who wants a recap, here are three key takeaways from the evening:

1️⃣ Infrastructure is the foundation: Federico Calore (ING) shared the blueprint for ING's next-gen data platform, VISTA, proving that scaling advanced AI and GenAI requires a fundamental, cloud-first architectural shift built on principles of governance and security.
2️⃣ AI for compliance is here: Gergely Bognár (Eraneos) demonstrated a GenAI framework that automates legal compliance checks for the Dutch pension market, ensuring both accuracy and completeness against legislation.
3️⃣ Transparency is non-negotiable: Tim Kleinloog (Deeploy) highlighted that in the fight against financial crime, AI models must be transparent, fair, and explainable to be truly effective and trustworthy in a regulated world.

💡 The big theme of the night was clear: we're moving from AI hype to practical, responsible implementation. 

It was a great way to close out the summer season, and now we're all fired up and ready to roll up our sleeves for the busy months ahead. See you all at the next one! 

Next up: 
AI x Education: Rewiring learning, Thursday, September 18 in Amsterdam",08/29/2025,0.3138936460018158
"🚀 Exciting news! We’re launching our community newsletter! 

You’ll find curated AI insights, our technical blog, our podcast, important news, a dedicated job section — and much more! 

Here’s a sneak peak of this edition: 
🔸 Can LLMs reason? 
🔸 The AI Act is here, but how does it affect you?
🔸 Can machine learning revive the past? 

Our newsletter will hit your inbox at the end of every month if you’re a member of the KickstartAI community! If not, sign up here: https://lnkd.in/eGvkbvvs

#KickstartAInewsletter #KickstartAIcommunity ",08/27/2025,0.04714285582304001
"🔥 What do AI, a volcano, and ancient texts have in common?

In our latest podcast, Evertjan Peer, Cascha van Wanrooij, and Ioanna Lykiardopoulou break down the Vesuvius Challenge — an ongoing competition that combines ML, computer vision, and X-ray tomography to read 2,000-year-old scrolls turned into charcoal by Vesuvius’ eruption in 79AD.

They discuss how the winning team of the Grand Prize 2023 improved virtual unrolling and ink detection, borrowing techniques from video models to revive lost words of the philosopher Philodemus of Gadara. 

🎧 History meets AI! Tune in to the full discussion: https://lnkd.in/eWcaJkJx

#TheKickstartAIpodcast #VesuviusChallenge #AI",08/26/2025,0.07542262971401215
"Nine months ago, we kicked off an exciting journey with the Emergency Department (ED) of Erasmus MC, the winner of the National AI Challenge 2024. Together, we set out to tackle a critical issue: unpredictable patient inflow and limited treatment capacity.

Our question: How can AI help doctors and nurses better anticipate and manage patient inflow?

Over the course of the project:
🩺 Shadowed 5 shifts in the ED (in full nurse uniforms!) and interviewed dozens of doctors and nurses.
 🤝 Collaborated across 8 departments to combine medical, organizational, and technical expertise.
 📚 Hosted learning sessions to share insights and build AI knowledge inside the hospital.

The result? An AI-powered dashboard that:
✅ Predicts expected patient inflow in real time
✅ Provides long-term trends for smarter scheduling
✅ Helps staff shift from reacting to crises to managing resources proactively

For us, this project was about much more than building technology. It was about collaboration, empathy, and learning how AI can truly support healthcare professionals where it matters most: in patient care.

A big thank you to everyone at Erasmus MC and all the teams involved in making this happen. 👏 

#AI #NationalAIChallenge #KickstartAI ",08/25/2025,0.09679573029279709
"🔥 Our latest podcast matched summer temperatures as we moved from ashes to algorithms and how AI is resurrecting ancient 2,000-year-old texts.

How do you virtually unroll a scroll that would crumble to dust if opened? And how do you train a model to spot invisible, carbon-based ink?

🎙️ In our new episode, Evertjan Peer, Cascha van Wanrooij, and Ioanna Lykiardopoulou unpack the Vesuvius Challenge — an ongoing competition where machine learning, computer vision, and X-ray tomography come together to read scrolls buried in 79 AD after Mount Vesuvius’ eruption.

They break down how the winning team of the Grand Prize 2023 improved  virtual unrolling and ink detection, borrowing techniques from video models to revive the words of the philosopher Philodemus of Gadara, once thought lost.

📖 It’s a story of history meeting AI, with breakthroughs that could transform how we recover fragile texts across the world!

🎧 Listen to full podcast below:
https://lnkd.in/eWcaJkJx

#TheKickstartAIpodcast #AI #VesuviusChallenge",08/21/2025,0.039952997118234634
"
🤔 Should we be calling LLMs ""reasoning"" models?

Niya Stoimenova, who holds a PhD in AI reasoning, says the answer is no. In our new Community Spotlight, she explains why the industry's label is misleading. She breaks down deduction, induction, and abduction — and makes a compelling case for what's missing in today’s AI.

And the gap she points to? It may be the very thing that separates smart AI from real AGI. 

👉 This is a must read for anyone researching, building, or applying AI. 
📖 Read the full story below: 

https://lnkd.in/exucyzfz  

#AI #AGI #LLMs",08/20/2025,0.0574650913476944
"Join us at PyData Amsterdam on September 24, 25, and 26! 🚀

👉Meet us at our booth to connect with our community of 7,500+ AI professionals in the Netherlands! Come say hi to our community team 👋, hear how we turn ideas into impact, and learn how we share knowledge through our events, dedicated content, and Slack channel.

🎤Don’t miss the keynote session of Evertjan Peer, our Tech Lead, on how we’re developing an AI system that detects unattended objects in public spaces.

See you there? 

#KickstartAI #PyDataAmsterdam2025 #KickstartAIcommunity",08/18/2025,0.07757575809955597
"🚀 Meet Anastasia Barka, Event Manager at KickstartAI!

With a background in theater and the performing arts, Anastasia is using her passion for creativity to craft and deliver our community events.

Her goal? To create the spaces where our community can come together to exchange knowledge, share ideas, connect, grow — and ultimately, help shape the future of AI in the Netherlands.

👇 Read her full story below (link in comments):",08/06/2025,0.14294631779193878
"⚠️ What if we went on an AI strike for just 48 hours?
No search. No logistics. No fraud detection. No diagnostics.

That’s the idea that Nils Beers breaks down in our latest podcast to demonstrate that AI isn’t hypothetical. It’s foundational.

And that’s exactly why the EU’s AI Act matters, and why it has to get this moment right. We’re not regulating an emerging technology anymore. We’re setting the rules for systems our economy and society already depend on.

So are we writing rules that strengthen these systems — or slow them down?

🎧 Listen to the full conversation (https://lnkd.in/eMXWnPE6) and share your thoughts in the comments!

#AIAct #AI #TheKickstartAIpodcast",08/07/2025,0.06613756716251373
"⏰ Upcoming meetup alert! On August 28, we're teaming up with Eraneos Netherlands to explore how AI is reshaping the financial sector. 

What's on the agenda: 

💶 AI for legal compliance in pensions: 
Gergely Bognár (Senior Data Scientist and GenAI Lead at Eraneos Netherlands) will walk us through an AI-based system he built that helps organisations check whether their internal policies meet legal standards. 

🕵 AI for fighting financial crime and the role of transparency: 
Tim Kleinloog (co-founder and CTO at Deeploy) will go into the details of how Bunq uses Deeploy to mitigate the risks that come with AI.

🏦 From strategy to VISTA — ING's next-gen data & analytics platform on public cloud: 
Federico Calore (Data Analytics Platform PAL for AI & BI at ING) will cover the principles behind VISTA, the key architectural choices, and lessons learned. 

PS: Cocktails included🍸 

Interested in joining us? RSVP below 👇 

#AIinfinance #AImeetups #KickstartAIcommunity ",08/11/2025,0.06148282065987587
"We know, summer isn’t over yet.
But while you're at the beach or hiking somewhere with a bad signal, we’re lining up two insightful meetups for late August and September. 

➡️ AI & Finance: Rebooting the money machine 
📍 Eraneos, Amsterdam 
🗓️ August 28 (18:00-21:30)
👉 Register here: https://lnkd.in/eYycCY-R

➡️ AI & Education: Rewiring learning 
📍 Codam, Amsterdam 
🗓️ September 18 (18:00-21:30)
👉 Register here: https://lnkd.in/erg7ahtX

Add them to your calendar now to make your return to work a little more exciting!
#KickstartAIcommunity #AImeetups ",08/05/2025,0.15375982224941254
"🚀 We’re hiring 🚀 

Want to lead ML projects that make real-world impact in the Netherlands?

We're looking for a Senior Project Lead AI to help accelerate AI adoption by tackling urgent, high-stakes challenges, such as forecasting hospital capacity or reducing food waste in aviation.

Are you someone who can bridge the gap between cutting-edge technology and business strategy? And who thrives in complexity, inspires multidisciplinary teams, and knows how to turn ideas into action?

👇 Apply now or tag someone who should: https://lnkd.in/eu-9VnyQ",08/05/2025,0.06306306272745132
"🇪🇺 Can Europe really achieve its AI ambitions?

If we look at the numbers, the EU is falling behind the US and China — in infrastructure, foundation models, investment, startups, and adoption.

And now, with the first obligations of the AI Act for general-purpose AI models officially in effect, the stakes are even higher. Across the tech sector, there’s growing concern that instead of accelerating innovation, these measures might be slowing it down.

In our latest podcast, Nils Beers and Ioanna Lykiardopoulou explore the real-world impact of the EU’s AI Act — and what it could mean for the future of AI in Europe.

🎧 Listen to the full discussion here: https://lnkd.in/eMXWnPE6
#AI #AIEurope #EUAIAct",08/05/2025,0.09239130467176437
"The EU's AI Act is here, raising a critical question: are we treating AI as an enabler, or a blocker? 

🎧 Tune in to our latest podcast, where Nils Beers and Ioanna Lykiardopoulou discuss how regulation, while necessary, might unintentionally hinder the AI advancements that could transform public services, boost our economy, and benefit society at scale. 

At KickstartAI, we believe that AI regulation, innovation, and action must go hand-in-hand, so we can truly use AI for good. 

👉 Listen to full discussion here: https://lnkd.in/eMXWnPE6
#TheKickstartAIpodcast #EUAIAct #AI",07/29/2025,0.051876381039619446
"As the EU’s AI Act takes effect, it’s raising questions about real-world implementation, compliance complexity, and Europe’s ability to stay competitive in a fast-moving AI landscape.

In our latest feature, we unpack:
 • What the AI Act requires from companies and developers
 • Where legal ambiguity and overlapping regulations create friction
 • How the Act might influence innovation, investment, and AI sovereignty in Europe
 • What role regulation can play in enabling responsible AI development

Featuring insights from:
 🔹 Jeannette Gorzala, founder and CEO ACT AI NOW, Vice Chair at the Austrian AI Board
 🔹 Michel van Leeuwen, Director of AI, Ministerie van Justitie en Veiligheid
 🔹 Monika Tomczak-Gorlikowska, Chief Privacy Officer at Prosus Group
 🔹 Nils Beers, CEO at KickstartAI

📖 Real the full article below: https://lnkd.in/ejdddMqH 
💬 What’s your take — does the AI Act strike the right balance?

#EUAIAct #AI #AIregulation",07/29/2025,0.03714859485626221
